         x          y          z  Frame
 78.212515   2.160050 -46.587916      1
 23.454730  28.607992  -7.427293      1
 25.045993  30.823149  -7.635492      1
 35.485310  38.304438  -5.927837      1
 44.328034  38.262406  -1.757789      1
 29.278852  15.129117   4.370921      1
 62.275895  30.380332   4.397745      1
 57.990641  37.461561  -5.020810      1
 63.710479  20.418507 -36.554662      1
 84.613667  -3.480146 -30.235889      1
 78.049221 -11.769499 -48.056808      1
 78.597463   4.625854  -9.727055      1
 84.540347   8.540123 -34.712565      1
 75.335126  24.392265 -21.031580      1
 71.454090  -4.030206 -48.978144      1
 55.875640  11.159213 -38.521249      1
 49.646057  40.141453 -13.607277      1
 78.101873 -10.141510 -41.453971      1
 82.525448   6.235451 -41.813488      1
 69.385720  25.225983 -30.324097      1
 37.150447  17.685797   6.357693      1
 22.747271  16.707824  -2.728822      1
 29.990675  14.377950   5.670729      1
 40.119451  14.705028  14.862865      1
 24.791031  14.601112   2.717254      1
 31.504586  16.254743  10.843358      1
 38.146911  15.845050  17.492059      1
 39.177690   7.156877  15.491142      1
 27.230214   8.807497   4.808482      1
 22.780267   6.867389  -4.011241      1
 40.150329   4.959191   9.205207      1
 28.584468   2.273606  -0.450324      1
 43.042626  24.198345   5.632130      1
 60.739334  15.755337  10.019907      1
 30.926100   1.405406   5.819895      1
 67.775836  32.295896 -13.066390      1
 42.992028  18.414201 -33.226086      1
 59.701987  33.977785 -21.883535      1
 71.817157  10.215996  -0.282603      1
 71.174794  11.485974 -43.102841      1
 83.800102  -0.732827 -20.565251      1
 81.427074  15.077787 -28.995919      1
 64.546012   4.041295 -43.744139      1
 76.724200  15.959269 -36.297418      1
 30.653522  22.881671 -29.363433      1
 22.862730  14.687803  -5.594767      1
 25.157871  21.869812 -23.345654      1
 59.347470   4.239412   8.938321      1
 47.441932   4.209266  10.101411      1
 30.377842  35.292565  -7.323728      1
 87.327641   2.108353 -32.623301      1
 80.165486  15.525227 -14.524334      1
 47.204247  28.909152   5.231639      1
 76.864887  -9.987605 -51.457288      1
 82.946022  -5.871716 -50.790900      1
 72.593875  23.046664  -4.488053      1
 85.123022   8.502090 -23.688795      1
 78.479809  -8.816851 -32.112733      1
 71.563583  -6.297986  -9.485513      1
