x	y	z	contour type	frameID	weight	time frame
55.85116	23.20495	-47.79171	LAX_LV_EPICARDIAL	5	1.0	1.0
53.16843	24.91722	-46.84941	LAX_LV_EPICARDIAL	5	1.0	1.0
50.48570	26.62950	-45.90711	LAX_LV_EPICARDIAL	5	1.0	1.0
47.80297	28.34177	-44.96482	LAX_LV_EPICARDIAL	5	1.0	1.0
45.12024	30.05404	-44.02252	LAX_LV_EPICARDIAL	5	1.0	1.0
42.43751	31.76631	-43.08022	LAX_LV_EPICARDIAL	5	1.0	1.0
39.75478	33.47858	-42.13792	LAX_LV_EPICARDIAL	5	1.0	1.0
37.08805	33.74483	-40.86076	LAX_LV_EPICARDIAL	5	1.0	1.0
34.40532	35.45711	-39.91846	LAX_LV_EPICARDIAL	5	1.0	1.0
31.73859	35.72335	-38.64131	LAX_LV_EPICARDIAL	5	1.0	1.0
29.07185	35.98960	-37.36415	LAX_LV_EPICARDIAL	5	1.0	1.0
26.38912	37.70188	-36.42186	LAX_LV_EPICARDIAL	5	1.0	1.0
23.72239	37.96812	-35.14470	LAX_LV_EPICARDIAL	5	1.0	1.0
21.05566	38.23437	-33.86754	LAX_LV_EPICARDIAL	5	1.0	1.0
18.38892	38.50062	-32.59039	LAX_LV_EPICARDIAL	5	1.0	1.0
15.73819	37.32085	-30.97838	LAX_LV_EPICARDIAL	5	1.0	1.0
13.10345	34.69505	-29.03151	LAX_LV_EPICARDIAL	5	1.0	1.0
13.13545	31.80300	-28.36180	LAX_LV_EPICARDIAL	5	1.0	1.0
11.83408	29.04408	-27.05350	LAX_LV_EPICARDIAL	5	1.0	1.0
11.86607	26.15203	-26.38379	LAX_LV_EPICARDIAL	5	1.0	1.0
13.23144	23.12686	-26.35266	LAX_LV_EPICARDIAL	5	1.0	1.0
4.08985	6.70645	-17.86433	LAX_LV_EPICARDIAL	5	1.0	1.0
2.78848	3.94752	-16.55604	LAX_LV_EPICARDIAL	5	1.0	1.0
9.58329	-8.28629	-17.07008	LAX_LV_ENDOCARDIAL	5	1.0	1.0
12.23402	-7.10651	-18.68209	LAX_LV_ENDOCARDIAL	5	1.0	1.0
14.88476	-5.92674	-20.29410	LAX_LV_ENDOCARDIAL	5	1.0	1.0
17.55149	-6.19299	-21.57126	LAX_LV_ENDOCARDIAL	5	1.0	1.0
20.21822	-6.45924	-22.84841	LAX_LV_ENDOCARDIAL	5	1.0	1.0
22.88496	-6.72548	-24.12557	LAX_LV_ENDOCARDIAL	5	1.0	1.0
25.55169	-6.99173	-25.40272	LAX_LV_ENDOCARDIAL	5	1.0	1.0
28.20242	-5.81196	-27.01473	LAX_LV_ENDOCARDIAL	5	1.0	1.0
30.86916	-6.07821	-28.29189	LAX_LV_ENDOCARDIAL	5	1.0	1.0
33.55189	-7.79048	-29.23419	LAX_LV_ENDOCARDIAL	5	1.0	1.0
36.21862	-8.05673	-30.51134	LAX_LV_ENDOCARDIAL	5	1.0	1.0
38.88535	-8.32298	-31.78850	LAX_LV_ENDOCARDIAL	5	1.0	1.0
41.56808	-10.03525	-32.73080	LAX_LV_ENDOCARDIAL	5	1.0	1.0
44.23481	-10.30150	-34.00795	LAX_LV_ENDOCARDIAL	5	1.0	1.0
46.90155	-10.56775	-35.28511	LAX_LV_ENDOCARDIAL	5	1.0	1.0
49.58428	-12.28002	-36.22741	LAX_LV_ENDOCARDIAL	5	1.0	1.0
52.25101	-12.54627	-37.50456	LAX_LV_ENDOCARDIAL	5	1.0	1.0
54.91774	-12.81252	-38.78172	LAX_LV_ENDOCARDIAL	5	1.0	1.0
57.58448	-13.07876	-40.05887	LAX_LV_ENDOCARDIAL	5	1.0	1.0
60.26721	-14.79104	-41.00117	LAX_LV_ENDOCARDIAL	5	1.0	1.0
62.93394	-15.05729	-42.27833	LAX_LV_ENDOCARDIAL	5	1.0	1.0
65.60067	-15.32353	-43.55548	LAX_LV_ENDOCARDIAL	5	1.0	1.0
68.26740	-15.58978	-44.83264	LAX_LV_ENDOCARDIAL	5	1.0	1.0
70.93414	-15.85603	-46.10979	LAX_LV_ENDOCARDIAL	5	1.0	1.0
73.58487	-14.67626	-47.72181	LAX_LV_ENDOCARDIAL	5	1.0	1.0
73.55287	-11.78421	-48.39152	LAX_LV_ENDOCARDIAL	5	1.0	1.0
74.85425	-9.02529	-49.69981	LAX_LV_ENDOCARDIAL	5	1.0	1.0
73.48888	-6.00012	-49.73095	LAX_LV_ENDOCARDIAL	5	1.0	1.0
72.12352	-2.97494	-49.76208	LAX_LV_ENDOCARDIAL	5	1.0	1.0
70.75816	0.05023	-49.79322	LAX_LV_ENDOCARDIAL	5	1.0	1.0
68.05943	3.20852	-49.18577	LAX_LV_ENDOCARDIAL	5	1.0	1.0
66.69407	6.23370	-49.21691	LAX_LV_ENDOCARDIAL	5	1.0	1.0
63.99534	9.39199	-48.60947	LAX_LV_ENDOCARDIAL	5	1.0	1.0
61.29661	12.55029	-48.00203	LAX_LV_ENDOCARDIAL	5	1.0	1.0
58.61388	14.26256	-47.05973	LAX_LV_ENDOCARDIAL	5	1.0	1.0
55.91515	17.42086	-46.45228	LAX_LV_ENDOCARDIAL	5	1.0	1.0
53.23242	19.13313	-45.50999	LAX_LV_ENDOCARDIAL	5	1.0	1.0
50.54969	20.84540	-44.56769	LAX_LV_ENDOCARDIAL	5	1.0	1.0
47.86696	22.55767	-43.62539	LAX_LV_ENDOCARDIAL	5	1.0	1.0
45.18423	24.26995	-42.68309	LAX_LV_ENDOCARDIAL	5	1.0	1.0
42.50150	25.98222	-41.74079	LAX_LV_ENDOCARDIAL	5	1.0	1.0
39.83477	26.24847	-40.46364	LAX_LV_ENDOCARDIAL	5	1.0	1.0
37.15204	27.96074	-39.52134	LAX_LV_ENDOCARDIAL	5	1.0	1.0
34.48531	28.22699	-38.24418	LAX_LV_ENDOCARDIAL	5	1.0	1.0
31.80258	29.93926	-37.30188	LAX_LV_ENDOCARDIAL	5	1.0	1.0
29.13584	30.20551	-36.02473	LAX_LV_ENDOCARDIAL	5	1.0	1.0
26.46911	30.47176	-34.74757	LAX_LV_ENDOCARDIAL	5	1.0	1.0
23.80238	30.73801	-33.47042	LAX_LV_ENDOCARDIAL	5	1.0	1.0
21.11965	32.45028	-32.52812	LAX_LV_ENDOCARDIAL	5	1.0	1.0
18.45292	32.71653	-31.25096	LAX_LV_ENDOCARDIAL	5	1.0	1.0
15.80218	31.53675	-29.63895	LAX_LV_ENDOCARDIAL	5	1.0	1.0
13.15145	30.35698	-28.02694	LAX_LV_ENDOCARDIAL	5	1.0	1.0
11.85008	27.59805	-26.71865	LAX_LV_ENDOCARDIAL	5	1.0	1.0
13.21544	24.57288	-26.68751	LAX_LV_ENDOCARDIAL	5	1.0	1.0
2.77248	5.39355	-16.89090	LAX_LV_ENDOCARDIAL	5	1.0	1.0
-33.89295	-41.84128	-57.31031	LAX_RV_EPICARDIAL	9	1.0	1.0
-32.71247	-44.17610	-59.35283	LAX_RV_EPICARDIAL	9	1.0	1.0
-31.53199	-46.51093	-61.39536	LAX_RV_EPICARDIAL	9	1.0	1.0
-28.89358	-48.81027	-63.71458	LAX_RV_EPICARDIAL	9	1.0	1.0
-26.25518	-51.10961	-66.03381	LAX_RV_EPICARDIAL	9	1.0	1.0
-23.47805	-52.22379	-67.47012	LAX_RV_EPICARDIAL	9	1.0	1.0
-20.70092	-53.33798	-68.90643	LAX_RV_EPICARDIAL	9	1.0	1.0
-17.92379	-54.45217	-70.34274	LAX_RV_EPICARDIAL	9	1.0	1.0
-15.14666	-55.56635	-71.77905	LAX_RV_EPICARDIAL	9	1.0	1.0
-12.23081	-55.49539	-72.33245	LAX_RV_EPICARDIAL	9	1.0	1.0
-9.45368	-56.60957	-73.76876	LAX_RV_EPICARDIAL	9	1.0	1.0
-6.53783	-56.53860	-74.32216	LAX_RV_EPICARDIAL	9	1.0	1.0
-3.62198	-56.46764	-74.87556	LAX_RV_EPICARDIAL	9	1.0	1.0
-0.70613	-56.39667	-75.42896	LAX_RV_EPICARDIAL	9	1.0	1.0
2.34845	-55.14055	-75.09944	LAX_RV_EPICARDIAL	9	1.0	1.0
5.40302	-53.88443	-74.76993	LAX_RV_EPICARDIAL	9	1.0	1.0
8.31887	-53.81346	-75.32333	LAX_RV_EPICARDIAL	9	1.0	1.0
11.37345	-52.55734	-74.99381	LAX_RV_EPICARDIAL	9	1.0	1.0
14.28930	-52.48637	-75.54721	LAX_RV_EPICARDIAL	9	1.0	1.0
17.20515	-52.41541	-76.10061	LAX_RV_EPICARDIAL	9	1.0	1.0
20.12100	-52.34444	-76.65401	LAX_RV_EPICARDIAL	9	1.0	1.0
23.17558	-51.08832	-76.32449	LAX_RV_EPICARDIAL	9	1.0	1.0
26.09143	-51.01735	-76.87789	LAX_RV_EPICARDIAL	9	1.0	1.0
29.00728	-50.94638	-77.43129	LAX_RV_EPICARDIAL	9	1.0	1.0
31.92313	-50.87541	-77.98469	LAX_RV_EPICARDIAL	9	1.0	1.0
34.83898	-50.80445	-78.53809	LAX_RV_EPICARDIAL	9	1.0	1.0
37.89356	-49.54833	-78.20857	LAX_RV_EPICARDIAL	9	1.0	1.0
40.94813	-48.29221	-77.87906	LAX_RV_EPICARDIAL	9	1.0	1.0
44.00271	-47.03608	-77.54954	LAX_RV_EPICARDIAL	9	1.0	1.0
46.91856	-46.96512	-78.10294	LAX_RV_EPICARDIAL	9	1.0	1.0
49.97313	-45.70900	-77.77343	LAX_RV_EPICARDIAL	9	1.0	1.0
53.02771	-44.45287	-77.44391	LAX_RV_EPICARDIAL	9	1.0	1.0
56.22101	-42.01160	-76.23148	LAX_RV_EPICARDIAL	9	1.0	1.0
59.41430	-39.57033	-75.01906	LAX_RV_EPICARDIAL	9	1.0	1.0
61.14967	-37.16453	-73.52993	LAX_RV_EPICARDIAL	9	1.0	1.0
62.88505	-34.75874	-72.04080	LAX_RV_EPICARDIAL	9	1.0	1.0
64.62042	-32.35295	-70.55167	LAX_RV_EPICARDIAL	9	1.0	1.0
64.89786	-29.98264	-68.78585	LAX_RV_EPICARDIAL	9	1.0	1.0
-26.53529	-28.66265	-48.70506	LAX_RV_EPICARDIAL	9	1.0	1.0
-28.27067	-31.06845	-50.19418	LAX_RV_EPICARDIAL	9	1.0	1.0
-30.00604	-33.47424	-51.68331	LAX_RV_EPICARDIAL	9	1.0	1.0
-31.74141	-35.88003	-53.17244	LAX_RV_EPICARDIAL	9	1.0	1.0
-32.01886	-38.25033	-54.93827	LAX_RV_EPICARDIAL	9	1.0	1.0
-33.75423	-40.65613	-56.42739	LAX_RV_EPICARDIAL	9	1.0	1.0
-30.97710	-41.77031	-57.86370	LAX_RV_FREEWALL	9	1.0	1.0
-29.79662	-44.10514	-59.90623	LAX_RV_FREEWALL	9	1.0	1.0
-27.15821	-46.40448	-62.22545	LAX_RV_FREEWALL	9	1.0	1.0
-24.51981	-48.70382	-64.54468	LAX_RV_FREEWALL	9	1.0	1.0
-21.74268	-49.81800	-65.98099	LAX_RV_FREEWALL	9	1.0	1.0
-18.96555	-50.93219	-67.41730	LAX_RV_FREEWALL	9	1.0	1.0
-16.18842	-52.04638	-68.85361	LAX_RV_FREEWALL	9	1.0	1.0
-13.27257	-51.97541	-69.40701	LAX_RV_FREEWALL	9	1.0	1.0
-10.49544	-53.08959	-70.84332	LAX_RV_FREEWALL	9	1.0	1.0
-7.57959	-53.01863	-71.39672	LAX_RV_FREEWALL	9	1.0	1.0
-4.66374	-52.94766	-71.95012	LAX_RV_FREEWALL	9	1.0	1.0
-1.74789	-52.87669	-72.50352	LAX_RV_FREEWALL	9	1.0	1.0
1.30669	-51.62057	-72.17400	LAX_RV_FREEWALL	9	1.0	1.0
4.22254	-51.54960	-72.72740	LAX_RV_FREEWALL	9	1.0	1.0
7.13839	-51.47864	-73.28080	LAX_RV_FREEWALL	9	1.0	1.0
10.19297	-50.22252	-72.95129	LAX_RV_FREEWALL	9	1.0	1.0
13.10882	-50.15155	-73.50468	LAX_RV_FREEWALL	9	1.0	1.0
16.16339	-48.89543	-73.17517	LAX_RV_FREEWALL	9	1.0	1.0
19.07924	-48.82446	-73.72857	LAX_RV_FREEWALL	9	1.0	1.0
21.99510	-48.75349	-74.28197	LAX_RV_FREEWALL	9	1.0	1.0
24.91095	-48.68253	-74.83537	LAX_RV_FREEWALL	9	1.0	1.0
27.96552	-47.42640	-74.50585	LAX_RV_FREEWALL	9	1.0	1.0
30.88137	-47.35544	-75.05925	LAX_RV_FREEWALL	9	1.0	1.0
33.79723	-47.28447	-75.61265	LAX_RV_FREEWALL	9	1.0	1.0
36.71308	-47.21350	-76.16605	LAX_RV_FREEWALL	9	1.0	1.0
39.76765	-45.95738	-75.83653	LAX_RV_FREEWALL	9	1.0	1.0
42.68350	-45.88641	-76.38993	LAX_RV_FREEWALL	9	1.0	1.0
45.73808	-44.63029	-76.06042	LAX_RV_FREEWALL	9	1.0	1.0
48.79265	-43.37417	-75.73090	LAX_RV_FREEWALL	9	1.0	1.0
51.98595	-40.93290	-74.51847	LAX_RV_FREEWALL	9	1.0	1.0
55.17925	-38.49162	-73.30604	LAX_RV_FREEWALL	9	1.0	1.0
58.37255	-36.05035	-72.09362	LAX_RV_FREEWALL	9	1.0	1.0
60.10792	-33.64456	-70.60449	LAX_RV_FREEWALL	9	1.0	1.0
60.38536	-31.27425	-68.83866	LAX_RV_FREEWALL	9	1.0	1.0
62.12074	-28.86846	-67.34954	LAX_RV_FREEWALL	9	1.0	1.0
-26.81274	-31.03296	-50.47088	LAX_RV_FREEWALL	9	1.0	1.0
-28.54811	-33.43875	-51.96001	LAX_RV_FREEWALL	9	1.0	1.0
-30.28348	-35.84454	-53.44914	LAX_RV_FREEWALL	9	1.0	1.0
-30.56093	-38.21485	-55.21496	LAX_RV_FREEWALL	9	1.0	1.0
-30.83838	-40.58516	-56.98079	LAX_RV_FREEWALL	9	1.0	1.0
62.39818	-26.49815	-65.58371	LAX_RV_SEPTUM	9	1.0	1.0
62.67563	-24.12784	-63.81788	LAX_RV_SEPTUM	9	1.0	1.0
59.89850	-23.01366	-62.38157	LAX_RV_SEPTUM	9	1.0	1.0
56.98265	-23.08462	-61.82817	LAX_RV_SEPTUM	9	1.0	1.0
54.06680	-23.15559	-61.27478	LAX_RV_SEPTUM	9	1.0	1.0
51.15094	-23.22656	-60.72138	LAX_RV_SEPTUM	9	1.0	1.0
48.23509	-23.29753	-60.16798	LAX_RV_SEPTUM	9	1.0	1.0
45.45796	-22.18334	-58.73167	LAX_RV_SEPTUM	9	1.0	1.0
42.68083	-21.06915	-57.29536	LAX_RV_SEPTUM	9	1.0	1.0
39.90371	-19.95497	-55.85904	LAX_RV_SEPTUM	9	1.0	1.0
36.98785	-20.02593	-55.30565	LAX_RV_SEPTUM	9	1.0	1.0
34.21073	-18.91175	-53.86933	LAX_RV_SEPTUM	9	1.0	1.0
31.29487	-18.98272	-53.31594	LAX_RV_SEPTUM	9	1.0	1.0
28.37902	-19.05368	-52.76254	LAX_RV_SEPTUM	9	1.0	1.0
25.46317	-19.12465	-52.20914	LAX_RV_SEPTUM	9	1.0	1.0
22.68604	-18.01046	-50.77283	LAX_RV_SEPTUM	9	1.0	1.0
19.77019	-18.08143	-50.21943	LAX_RV_SEPTUM	9	1.0	1.0
16.99306	-16.96724	-48.78312	LAX_RV_SEPTUM	9	1.0	1.0
14.21593	-15.85306	-47.34681	LAX_RV_SEPTUM	9	1.0	1.0
11.30008	-15.92403	-46.79341	LAX_RV_SEPTUM	9	1.0	1.0
8.52295	-14.80984	-45.35710	LAX_RV_SEPTUM	9	1.0	1.0
-2.03067	-5.61248	-36.08020	LAX_LV_EPICARDIAL	9	1.0	1.0
70.52015	-19.20981	-61.66973	LAX_LV_EPICARDIAL	9	1.0	1.0
72.25552	-16.80402	-60.18060	LAX_LV_EPICARDIAL	9	1.0	1.0
72.53297	-14.43371	-58.41477	LAX_LV_EPICARDIAL	9	1.0	1.0
72.81041	-12.06340	-56.64895	LAX_LV_EPICARDIAL	9	1.0	1.0
74.54578	-9.65761	-55.15982	LAX_LV_EPICARDIAL	9	1.0	1.0
73.36530	-7.32279	-53.11730	LAX_LV_EPICARDIAL	9	1.0	1.0
73.64275	-4.95248	-51.35147	LAX_LV_EPICARDIAL	9	1.0	1.0
73.92020	-2.58217	-49.58564	LAX_LV_EPICARDIAL	9	1.0	1.0
72.73972	-0.24735	-47.54312	LAX_LV_EPICARDIAL	9	1.0	1.0
71.55924	2.08747	-45.50059	LAX_LV_EPICARDIAL	9	1.0	1.0
70.37876	4.42230	-43.45807	LAX_LV_EPICARDIAL	9	1.0	1.0
69.19828	6.75712	-41.41554	LAX_LV_EPICARDIAL	9	1.0	1.0
66.55987	9.05646	-39.09632	LAX_LV_EPICARDIAL	9	1.0	1.0
63.92146	11.35580	-36.77709	LAX_LV_EPICARDIAL	9	1.0	1.0
62.74098	13.69063	-34.73457	LAX_LV_EPICARDIAL	9	1.0	1.0
60.10258	15.98997	-32.41534	LAX_LV_EPICARDIAL	9	1.0	1.0
57.46417	18.28931	-30.09612	LAX_LV_EPICARDIAL	9	1.0	1.0
54.68704	19.40349	-28.65980	LAX_LV_EPICARDIAL	9	1.0	1.0
51.90992	20.51768	-27.22349	LAX_LV_EPICARDIAL	9	1.0	1.0
49.27151	22.81702	-24.90427	LAX_LV_EPICARDIAL	9	1.0	1.0
46.49438	23.93120	-23.46796	LAX_LV_EPICARDIAL	9	1.0	1.0
43.71725	25.04539	-22.03165	LAX_LV_EPICARDIAL	9	1.0	1.0
40.80140	24.97442	-21.47825	LAX_LV_EPICARDIAL	9	1.0	1.0
38.02427	26.08861	-20.04194	LAX_LV_EPICARDIAL	9	1.0	1.0
35.24714	27.20280	-18.60562	LAX_LV_EPICARDIAL	9	1.0	1.0
32.33129	27.13183	-18.05223	LAX_LV_EPICARDIAL	9	1.0	1.0
29.41544	27.06086	-17.49883	LAX_LV_EPICARDIAL	9	1.0	1.0
26.49959	26.98989	-16.94543	LAX_LV_EPICARDIAL	9	1.0	1.0
23.58374	26.91893	-16.39203	LAX_LV_EPICARDIAL	9	1.0	1.0
20.66789	26.84796	-15.83863	LAX_LV_EPICARDIAL	9	1.0	1.0
17.47459	24.40669	-17.05106	LAX_LV_EPICARDIAL	9	1.0	1.0
15.73922	22.00089	-18.54019	LAX_LV_EPICARDIAL	9	1.0	1.0
-1.89195	-4.42732	-35.19728	LAX_LV_EPICARDIAL	9	1.0	1.0
2.48183	-4.32087	-36.02738	LAX_LV_ENDOCARDIAL	9	1.0	1.0
5.12024	-6.62021	-38.34661	LAX_LV_ENDOCARDIAL	9	1.0	1.0
7.89736	-7.73440	-39.78292	LAX_LV_ENDOCARDIAL	9	1.0	1.0
10.67449	-8.84859	-41.21923	LAX_LV_ENDOCARDIAL	9	1.0	1.0
13.59034	-8.77762	-41.77263	LAX_LV_ENDOCARDIAL	9	1.0	1.0
16.50620	-8.70665	-42.32603	LAX_LV_ENDOCARDIAL	9	1.0	1.0
19.28333	-9.82084	-43.76234	LAX_LV_ENDOCARDIAL	9	1.0	1.0
22.19918	-9.74987	-44.31574	LAX_LV_ENDOCARDIAL	9	1.0	1.0
25.11503	-9.67890	-44.86913	LAX_LV_ENDOCARDIAL	9	1.0	1.0
28.03088	-9.60794	-45.42253	LAX_LV_ENDOCARDIAL	9	1.0	1.0
30.80801	-10.72212	-46.85884	LAX_LV_ENDOCARDIAL	9	1.0	1.0
33.58514	-11.83631	-48.29516	LAX_LV_ENDOCARDIAL	9	1.0	1.0
36.50099	-11.76534	-48.84855	LAX_LV_ENDOCARDIAL	9	1.0	1.0
39.27812	-12.87953	-50.28487	LAX_LV_ENDOCARDIAL	9	1.0	1.0
42.05525	-13.99371	-51.72118	LAX_LV_ENDOCARDIAL	9	1.0	1.0
44.83238	-15.10790	-53.15749	LAX_LV_ENDOCARDIAL	9	1.0	1.0
47.60950	-16.22209	-54.59380	LAX_LV_ENDOCARDIAL	9	1.0	1.0
50.52536	-16.15112	-55.14720	LAX_LV_ENDOCARDIAL	9	1.0	1.0
53.30248	-17.26531	-56.58351	LAX_LV_ENDOCARDIAL	9	1.0	1.0
56.21834	-17.19434	-57.13691	LAX_LV_ENDOCARDIAL	9	1.0	1.0
58.99546	-18.30853	-58.57322	LAX_LV_ENDOCARDIAL	9	1.0	1.0
61.91132	-18.23756	-59.12662	LAX_LV_ENDOCARDIAL	9	1.0	1.0
64.82717	-18.16659	-59.68002	LAX_LV_ENDOCARDIAL	9	1.0	1.0
67.88174	-16.91047	-59.35050	LAX_LV_ENDOCARDIAL	9	1.0	1.0
69.61711	-14.50468	-57.86138	LAX_LV_ENDOCARDIAL	9	1.0	1.0
71.35249	-12.09889	-56.37225	LAX_LV_ENDOCARDIAL	9	1.0	1.0
70.17201	-9.76406	-54.32972	LAX_LV_ENDOCARDIAL	9	1.0	1.0
70.44945	-7.39376	-52.56390	LAX_LV_ENDOCARDIAL	9	1.0	1.0
69.26897	-5.05893	-50.52137	LAX_LV_ENDOCARDIAL	9	1.0	1.0
68.08849	-2.72411	-48.47885	LAX_LV_ENDOCARDIAL	9	1.0	1.0
68.36594	-0.35380	-46.71302	LAX_LV_ENDOCARDIAL	9	1.0	1.0
67.18546	1.98102	-44.67049	LAX_LV_ENDOCARDIAL	9	1.0	1.0
64.54705	4.28036	-42.35127	LAX_LV_ENDOCARDIAL	9	1.0	1.0
63.36657	6.61519	-40.30874	LAX_LV_ENDOCARDIAL	9	1.0	1.0
60.72817	8.91453	-37.98952	LAX_LV_ENDOCARDIAL	9	1.0	1.0
58.08976	11.21387	-35.67029	LAX_LV_ENDOCARDIAL	9	1.0	1.0
55.31263	12.32805	-34.23398	LAX_LV_ENDOCARDIAL	9	1.0	1.0
52.67423	14.62739	-31.91476	LAX_LV_ENDOCARDIAL	9	1.0	1.0
49.89710	15.74158	-30.47845	LAX_LV_ENDOCARDIAL	9	1.0	1.0
47.25869	18.04092	-28.15922	LAX_LV_ENDOCARDIAL	9	1.0	1.0
44.48156	19.15511	-26.72291	LAX_LV_ENDOCARDIAL	9	1.0	1.0
41.56571	19.08414	-26.16951	LAX_LV_ENDOCARDIAL	9	1.0	1.0
38.78858	20.19833	-24.73320	LAX_LV_ENDOCARDIAL	9	1.0	1.0
36.15018	22.49767	-22.41398	LAX_LV_ENDOCARDIAL	9	1.0	1.0
33.23433	22.42670	-21.86058	LAX_LV_ENDOCARDIAL	9	1.0	1.0
30.45720	23.54088	-20.42427	LAX_LV_ENDOCARDIAL	9	1.0	1.0
27.54135	23.46992	-19.87087	LAX_LV_ENDOCARDIAL	9	1.0	1.0
24.62549	23.39895	-19.31747	LAX_LV_ENDOCARDIAL	9	1.0	1.0
21.70964	23.32798	-18.76407	LAX_LV_ENDOCARDIAL	9	1.0	1.0
18.65507	22.07186	-19.09358	LAX_LV_ENDOCARDIAL	9	1.0	1.0
15.60049	20.81574	-19.42310	LAX_LV_ENDOCARDIAL	9	1.0	1.0
-21.69766	-20.78647	-55.83008	LAX_RV_EPICARDIAL	11	1.0	1.0
-20.01147	-20.29516	-53.01366	LAX_RV_EPICARDIAL	11	1.0	1.0
-18.32529	-19.80385	-50.19724	LAX_RV_EPICARDIAL	11	1.0	1.0
27.06951	-12.36182	8.94761	LAX_RV_EPICARDIAL	11	1.0	1.0
29.79243	-13.63442	7.53940	LAX_RV_EPICARDIAL	11	1.0	1.0
32.64524	-14.45598	7.53940	LAX_RV_EPICARDIAL	11	1.0	1.0
35.36816	-15.72857	6.13119	LAX_RV_EPICARDIAL	11	1.0	1.0
38.09108	-17.00117	4.72298	LAX_RV_EPICARDIAL	11	1.0	1.0
40.68410	-18.72482	1.90656	LAX_RV_EPICARDIAL	11	1.0	1.0
43.40702	-19.99742	0.49835	LAX_RV_EPICARDIAL	11	1.0	1.0
44.57364	-21.31028	-2.31807	LAX_RV_EPICARDIAL	11	1.0	1.0
47.29656	-22.58288	-3.72628	LAX_RV_EPICARDIAL	11	1.0	1.0
47.03677	-23.48497	-6.54271	LAX_RV_EPICARDIAL	11	1.0	1.0
49.75969	-24.75756	-7.95092	LAX_RV_EPICARDIAL	11	1.0	1.0
50.92631	-26.07043	-10.76734	LAX_RV_EPICARDIAL	11	1.0	1.0
52.09293	-27.38329	-13.58376	LAX_RV_EPICARDIAL	11	1.0	1.0
53.25955	-28.69616	-16.40018	LAX_RV_EPICARDIAL	11	1.0	1.0
54.42617	-30.00902	-19.21660	LAX_RV_EPICARDIAL	11	1.0	1.0
55.59279	-31.32189	-22.03302	LAX_RV_EPICARDIAL	11	1.0	1.0
55.33301	-32.22397	-24.84944	LAX_RV_EPICARDIAL	11	1.0	1.0
57.92604	-33.94762	-27.66587	LAX_RV_EPICARDIAL	11	1.0	1.0
57.66625	-34.84970	-30.48229	LAX_RV_EPICARDIAL	11	1.0	1.0
57.40647	-35.75179	-33.29871	LAX_RV_EPICARDIAL	11	1.0	1.0
58.57309	-37.06465	-36.11513	LAX_RV_EPICARDIAL	11	1.0	1.0
58.31330	-37.96674	-38.93155	LAX_RV_EPICARDIAL	11	1.0	1.0
58.05352	-38.86883	-41.74797	LAX_RV_EPICARDIAL	11	1.0	1.0
57.79374	-39.77091	-44.56439	LAX_RV_EPICARDIAL	11	1.0	1.0
57.53395	-40.67300	-47.38081	LAX_RV_EPICARDIAL	11	1.0	1.0
57.27417	-41.57508	-50.19724	LAX_RV_EPICARDIAL	11	1.0	1.0
57.01438	-42.47717	-53.01366	LAX_RV_EPICARDIAL	11	1.0	1.0
56.75460	-43.37926	-55.83008	LAX_RV_EPICARDIAL	11	1.0	1.0
56.49482	-44.28134	-58.64650	LAX_RV_EPICARDIAL	11	1.0	1.0
56.23503	-45.18343	-61.46292	LAX_RV_EPICARDIAL	11	1.0	1.0
54.54884	-45.67474	-64.27934	LAX_RV_EPICARDIAL	11	1.0	1.0
52.86265	-46.16605	-67.09576	LAX_RV_EPICARDIAL	11	1.0	1.0
51.17646	-46.65736	-69.91218	LAX_RV_EPICARDIAL	11	1.0	1.0
48.06387	-46.73789	-72.72861	LAX_RV_EPICARDIAL	11	1.0	1.0
45.08117	-46.36737	-74.13682	LAX_RV_EPICARDIAL	11	1.0	1.0
42.09847	-45.99686	-75.54503	LAX_RV_EPICARDIAL	11	1.0	1.0
39.11577	-45.62635	-76.95324	LAX_RV_EPICARDIAL	11	1.0	1.0
36.13306	-45.25584	-78.36145	LAX_RV_EPICARDIAL	11	1.0	1.0
33.28026	-44.43428	-78.36145	LAX_RV_EPICARDIAL	11	1.0	1.0
30.42745	-43.61272	-78.36145	LAX_RV_EPICARDIAL	11	1.0	1.0
27.57464	-42.79117	-78.36145	LAX_RV_EPICARDIAL	11	1.0	1.0
24.85172	-41.51857	-76.95324	LAX_RV_EPICARDIAL	11	1.0	1.0
21.99891	-40.69701	-76.95324	LAX_RV_EPICARDIAL	11	1.0	1.0
19.27599	-39.42441	-75.54503	LAX_RV_EPICARDIAL	11	1.0	1.0
16.42318	-38.60286	-75.54503	LAX_RV_EPICARDIAL	11	1.0	1.0
13.70026	-37.33026	-74.13682	LAX_RV_EPICARDIAL	11	1.0	1.0
10.84745	-36.50870	-74.13682	LAX_RV_EPICARDIAL	11	1.0	1.0
8.12454	-35.23610	-72.72861	LAX_RV_EPICARDIAL	11	1.0	1.0
5.40162	-33.96350	-71.32040	LAX_RV_EPICARDIAL	11	1.0	1.0
2.54881	-33.14195	-71.32040	LAX_RV_EPICARDIAL	11	1.0	1.0
-0.17411	-31.86935	-69.91218	LAX_RV_EPICARDIAL	11	1.0	1.0
-3.02692	-31.04779	-69.91218	LAX_RV_EPICARDIAL	11	1.0	1.0
-5.74983	-29.77519	-68.50397	LAX_RV_EPICARDIAL	11	1.0	1.0
