         x          y          z  Frame
 56.360618 -15.706071 -62.109887      1
  7.029830   8.780774 -32.449493      1
  8.368693  10.902507 -32.848698      1
 15.966324  17.017399 -31.346918      1
 19.866174  22.679136 -32.435338      1
 10.832345   2.430629 -25.365967      1
 37.715432  15.524611 -30.735981      1
 34.408741  20.796321 -35.627406      1
 41.463294  -2.314640 -52.887592      1
 64.755172 -16.709961 -49.536770      1
 59.084797 -25.591207 -60.420294      1
 65.429888  -5.230440 -33.379222      1
 64.510164  -7.189974 -57.204104      1
 52.448658   6.382568 -46.002325      1
 52.022166 -18.939939 -64.432276      1
 37.357802  -8.063645 -55.107159      1
 24.522406  21.334077 -45.523174      1
 60.576525 -24.474825 -55.641186      1
 60.839028 -11.136889 -60.764830      1
 45.537670   2.290938 -50.264497      1
 16.952395   8.120138 -25.535364      1
  7.058430   0.886059 -28.093445      1
 10.543420  -1.653316 -23.064069      1
 17.114540  -0.153618 -15.379078      1
  4.383592 -11.768755 -25.289766      1
  7.936651  -6.503250 -17.709729      1
 12.419536  -4.890311 -10.602381      1
 14.806053 -12.816257  -8.476018      1
  5.565650 -18.070811 -20.791607      1
  6.347646  -9.519037 -28.415208      1
 22.090737  -5.343544 -18.301580      1
 11.358696 -13.429854 -24.017065      1
 23.627552  16.223585 -25.117185      1
 41.034163   7.439897 -24.103078      1
 10.148575 -19.890925 -16.175360      1
 44.670177  19.313573 -43.477713      1
 25.279417  -1.832056 -56.330440      1
 35.694158  14.179259 -48.224968      1
 56.989678   0.815702 -26.305968      1
 50.445107  -9.918233 -56.431891      1
 66.277036 -13.114358 -42.097112      1
 61.507425  -0.498339 -52.730659      1
 45.791904 -13.800443 -58.329816      1
 54.460587  -4.045958 -55.424990      1
 13.322220   3.472437 -54.573797      1
  7.323639  -0.686787 -30.985806      1
  8.920543   3.494749 -48.069480      1
 44.604027  -1.587556 -20.912230      1
 30.472650  -3.203177 -18.680353      1
 12.050634  14.584629 -32.699771      1
 66.777043 -12.219752 -53.682629      1
 58.828089   4.287653 -42.008474      1
 28.717837  19.053828 -23.865039      1
 57.780255 -23.610899 -63.869794      1
 60.192355 -21.641858 -64.384682      1
 50.443051  10.850347 -34.320019      1
 65.446628  -4.943528 -48.056939      1
 61.831998 -21.535270 -49.200793      1
 60.367609 -18.743642 -27.835238      1
 54.860184 -10.840333 -21.261919      1
 64.306811 -20.771706 -38.412902      1
 22.313755  12.530460 -24.234640      1
 31.015981   6.671760 -21.177626      1
  3.214236   6.283479 -33.538905      1
  4.408928   4.414429 -38.678549      1
 31.967629   9.453357 -56.990565      1
 19.679499  15.371967 -47.674205      1
 61.442687 -21.609308 -58.563554      1
 63.474130 -24.794800 -60.447606      1
 64.198873 -19.166725 -58.142754      1
 19.509283  -1.094777 -48.614593      1
 13.710008  -2.242117 -39.709344      1
 14.548591  -0.488356 -45.455185      1
 10.444505  -1.697350 -43.124277      1
 17.582356  -7.173447 -34.350731      1
 24.616411  -3.080856 -25.967443      1
 21.995222  -6.648064 -30.031299      1
 44.121265  -8.649893 -25.230481      1
 33.636511  -2.982074 -27.294951      1
 30.382463  -7.559792 -32.851094      1
 38.224155  -9.894863 -34.754564      1
 24.931377  -6.406119 -38.042483      1
 31.761403 -11.286988 -39.980275      1
 21.286886  -3.717154 -41.604069      1
 27.125994  -5.046525 -44.578991      1
 57.560016 -20.012209 -54.717429      1
 49.464617 -17.852017 -59.834974      1
 58.626388 -22.256924 -52.089388      1
 55.233850 -17.000970 -58.166237      1
 58.751327 -21.544415 -48.111105      1
 46.010799 -13.006876 -55.069002      1
 57.931330 -21.757407 -42.729160      1
 54.076438 -20.439666 -46.774394      1
 51.447784 -17.753200 -50.610613      1
 48.845141 -14.083413 -53.839633      1
 37.186171  -9.301937 -52.939019      1
 44.970643 -15.633044 -46.935940      1
 48.231614 -19.224082 -41.836717      1
 53.746068 -21.287998 -33.407404      1
 42.043345 -10.949814 -50.029398      1
 48.881872 -14.687809 -28.773151      1
 42.966103 -16.514512 -36.862001      1
 38.050742 -14.432739 -43.905870      1
 33.889385 -10.364601 -47.585411      1
 27.914457  -5.212553 -51.732598      1
 56.207810 -34.018994 -45.492463      1
  2.934980 -17.646210 -31.120505      1
-12.216335 -18.844754 -52.880989      1
 -2.291712  -4.053936 -52.217671      1
 -9.421550 -32.589429 -60.026730      1
 51.775769 -33.862370 -29.878995      1
 36.516162 -40.048328 -70.395122      1
  1.808868  -1.320080 -52.893959      1
 46.035735 -40.121437 -32.058666      1
  4.443036  -4.682707 -41.175021      1
 30.366122 -14.040147  15.396314      1
 43.500605  -4.255299   4.639187      1
 32.531772  -8.307492  -6.127277      1
  4.025828 -11.791571 -33.448037      1
 14.487239 -35.790590  -4.228127      1
 46.806795 -29.231338  -6.790230      1
 -5.994772 -27.122113 -37.239826      1
 55.164753 -37.401607 -52.710309      1
  0.396653 -20.823838 -31.325840      1
 23.112929 -15.541003   3.316594      1
 25.893228 -12.993559  -4.275941      1
  7.079186 -28.652629 -18.914591      1
 36.693492 -41.768087  -9.120649      1
 24.050572 -17.059468   9.128306      1
 38.430190  -8.094558  14.028312      1
 37.310554  -4.794012  -4.305948      1
  5.198847 -36.101551 -65.045099      1
